year,query,text,emotion
2022,COVID-19 News,"Everytime I see wion, I feel like the world is ending.",sadness
2022,COVID-19 News,Right now China and India should work together. India has a robust pharma industry capable of supplying medicines. We are all worried about deaths of few soldiers ( rightfully so) yet do not worry for a million civilian deaths! Indian govt should step forward to help.,sadness
2022,COVID-19 News,new version not covid 19 but covid 22🤣🤣,sadness
2022,COVID-19 News,"And here it starts again. Though thankfully with likes of DT not at helm anymore and all the lessons learnt, it would be really difficult to shut the world again. But then again..?",ambiguous
2022,COVID-19 News,"Remember this variant has an r nought of 20.

The original strain had an r nought of 3.

So one person infects 29, those 20 infect 20 or 400, etc",sadness
2022,COVID-19 News,hi I am Chinese BOT my country suffering from covid that's why I talk about India's Olympic medals ON COMMENT SECTION,sadness
2022,COVID-19 News,"this is only temporary and would prevent hundreds of thousands/even millions of deaths. Unlike India, we lost so many loved ones and 4.7 million people. America is at 1.1 million (200 times more than china), My condolences to those family.",sadness
2022,COVID-19 News,Again??? Same situation 3 yrs ago...,sadness
2022,COVID-19 News,"In India's it is so horrific. As soon as lndia started the massive open cremitoriam, China's sateIIites from space were able to pick it up right away. That's how big it was, you could see the fires burning millions of bodies 10,000 km+ all the way up from sun synchronous orbit for 15 months straight. India's indoor facilities were overwhelmed that is why they have to burn the bodies outside and even that wasnt enough as weeks later, you start seeing them floating in the river, India couldn't hide it anymore. everything was exposed.",fear
2022,COVID-19 News,Here they go again..,ambiguous
2022,COVID-19 News,"Not again
Please Lord have mercy 🙏",joy
2022,COVID-19 News,"Until the day you see China with millions of pyres burning so big you could view it from space and corpses floating down the river, then you can say China is on the same level as India. But only until then, not even close",joy
2022,COVID-19 News,How if so much people was in lockdown is the lockdowns making them sick,fear
2022,COVID-19 News,Our prayers are with Chinese ppl. CCP must be transparent to the world...,sadness
2022,COVID-19 News,Why is it spreading so much so fast ?,fear
2022,COVID-19 News,"My deepest condolences goes to the *4.7 million* and counting *lndians* 🇮🇳 who perished from the virus and *1.3 billion* other *lndians* 🇮🇳 who had to begged miserably for oxygen to survive and lost loved ones due to *India's 🇮🇳 inept fragiIe lack of funding health care system* that tragically collapsed and *low quality vaccines*  Our prayers are with them and may they rest in peace and we’re willing to help in whatever we can do. Good job and congratulate everyone, we appreciate and respect how much time and work you put into meditating and doing yoga",joy
2022,COVID-19 News,"Due to the continued lockdown which causes 1) Immunity power decreased and variant mutants increased 2) Extreme impact on their mental health which is the main reason why people are not physically able to fight the virus.. 3) It has not started suddenly it was within them now it is spreading just because of relaxation in lockdown rules ..
These are my thoughts🤔💭",joy
2022,COVID-19 News,"Feel bad for Jungkook going through this, I hope he's not suffering too bad with symptoms. Wishing him all the best, he's a very strong guy & will recover in no time just like all the members 💛💜",sadness
2022,COVID-19 News,"Oh my! I hope he's doing good. Get well soon, Jungkook",joy
2022,COVID-19 News,"I wish him a speedy recovery, I am very worried about him. Lord I wish Jungkook a speedy recovery  🥺",joy
2022,COVID-19 News,I feel so bad for him Get well soon kookie you beautiful angel wishing you a speedy recovery💜💜💜💜,joy
2022,COVID-19 News,Get Well Soon Jungkook..Stay Safe And Stay Healthy.. Please Take Care.. We Love You So Much..🥺💜❤️✨,joy
2022,COVID-19 News,Wishing him a speedy recovery. I just got better from Covid myself. It sucks 💜,joy
2022,COVID-19 News,Get well soon... please pray for him,joy
2022,COVID-19 News,"Jk is the most kind hearted person i have ever seen literally i pray to god to never do that again in his life or his family life 
Jk is not deserve this he deserve alot of love and love 
He is an angel like a angel soft hearted kind heart",joy
2022,COVID-19 News,So sad to hear 🥲May he get well soon 💜💜 love from Pakistan 🇵🇰🇵🇰🇵🇰,sadness
2022,COVID-19 News,"Get well soon my bunny ,my love my kookie❤❤my human vitamin...wishing you a speedy recovery",joy
2022,COVID-19 News,Please take care of these boys for they are precious.,joy
2022,COVID-19 News,Get will soon Jungkook 🥺💜I love you,joy
2022,COVID-19 News,Get well soon JK 🥺💜 We love you!!!,joy
2022,COVID-19 News,"Get well soon Jungkook 
Wishing you a speedy recovery
Love you💜❤️❣️",joy
2022,COVID-19 News,"Get well soon jungkook, your health matters the most angel 🥺💜",sadness
2022,COVID-19 News,Get well soon and catch up with the members,anger
2022,COVID-19 News,"Incomparably Amazing,GLOBAL PHENOMENON KING Jeon Jungkook SLAYING everywhere ✨ Absolute perfection always ⭐🤍🤍🤍💫🤴 Get Well Soon Jungkookieee🥺🐰 Most precious googiee ever💜 GetWellSoonJungkook",joy
2022,COVID-19 News,Wishing him a speedy recovery 💜💜💜💜💜💜,joy
2022,COVID-19 News,Get well soon...God bless..👍,joy
2022,COVID-19 News,"😭💜Get well soon junkook
I love you JUNKOOK
I love you BTS💜😭",joy
2022,COVID-19 News,Get well soon jungkook I hope u will recover as soon u are a strong guy I am waiting for your good news that u recovered......,sadness
2022,COVID-19 News,Wishing JK a speedy recovery 🙏💜,joy
2022,COVID-19 News,Pls take care jungkook our precious diamond 💎 💜,joy
2022,COVID-19 News,Get Well Soon Baby Bunny 💜💜💜💜,
2022,COVID-19 News,"Get well soon, Golden Maknae! I hope it is not too much symptoms or feeling bad. We are always thinking of you.",joy
2022,COVID-19 News,"Speedy recovery,  JK!!",
2022,COVID-19 News,Get Well Soon Jungkook. Take Care Of Yourself. And please Don't Cry . everything will be ok 💜💜💜💜💜,sadness
2022,COVID-19 News,JK MY BAE 💜😊 HOPE YOU FEEL BETTER,joy
2022,COVID-19 News,JK just posted a video on Instagram few minutes ago. Speedy recovery Jungkook!! 💜💜💜💜💜💜💜,joy
2022,COVID-19 News,"May u recover soon bunny😘🐰lets pray together in this pandemic🙏🙏🙏

TEAM JUNGKOOK💜",sadness
2022,COVID-19 News,We are with you you will get well soon 😞,sadness
2022,COVID-19 News,Quickly recovery jk🙏,sadness
2022,COVID-19 News,Get well soon our cute bunny 💜💜,joy
2022,COVID-19 News,Jungkook we all pray for you for fastly recover please fastly recover jk we all are waiting for you please jk,sadness
2022,COVID-19 News,"""tell me you're strong. Say that's enough"" lines from the song ""Girls of the 21st century"" Now we -the Army tell them this ""say that you are stronger than all the problems, remember this, guys, our bulletproof guys"".We love you! We believe in you! We are with you, even if we are far away!",joy
2022,COVID-19 News,Wishing our JungKookie a speedy recovery. JK is a fighter he is going to pull this off and come back stronger. Hang in there Kookie. A couple more days you’ll be free. 🙏😭💜,joy
2022,COVID-19 News,Get well soon 🥺🥺 Myloves 😍 JUNGKOOK ❤️ I love you 😘,joy
2022,COVID-19 News,Get well soon 🙂 jungkooka ❣️ it's hurt me ehen I listen this news🥺 you are strong kookie 🐰I know you will recover soon 🙂🥺🥀❣️,joy
2022,COVID-19 News,Get well soon Jungkook.  I am so so much sad 😢 😢 😢 😢 😢 😢 😢,sadness
2022,COVID-19 News,#GetWellSoonJungkook 💜💜💜 #ARMY will be praying for your safe & speedy recovery! 🙏🙏🙏,joy
2022,COVID-19 News,I feel so  sad for JK I hope you  will recover soon😔😔🥰🥰🙂🙂,sadness
2022,COVID-19 News,"Since covid is not going to go away anytime soon how long can China afford to do this? You only adopt such draconian measures if the majority of your population is unvaccinated which is not the case in China. There’s no logic in pursuing a zero covid policy with a highly transmissible coronavirus,it's like trying to have zero flu cases every winter.",sadness
2022,COVID-19 News,"The supply chain will definitely be diversified in the future with the effect that prices, i.e inflation will rise.",joy
2022,COVID-19 News,This is not about saving lives. Its about control on people and disruption of the flow of dollars around the globe.,joy
2022,COVID-19 News,The people were suffering 😢before the extension of the lockdown…Now it blows my senses to think of what they’re feeling 😰😱😬😟,sadness
2022,COVID-19 News,Imagine 25 millions people descending on the streets,joy
2022,COVID-19 News,"Whoever the government hired to program those drones needs to change the message.  Instead of saying ""control your hearts desire for freedom"" it should be saying ""control your stomach's desire for food"".",joy
2022,COVID-19 News,The world needs to find another suppliers from another countries like Latinamerica.,sadness
2022,COVID-19 News,"So think twice, when savings cost you everything 
 China dependency has shown is a no, no.🤧",sadness
2022,COVID-19 News,"The shipping industry have been forked for two years now. Looking forward to this, will be fun.",joy
2022,COVID-19 News,"You really think this is all about 3 people dying, or everyone elses money? This isnt the weather, they know exactly what they are doing to the supply lines and economy.",sadness
2022,COVID-19 News,"Lol, I am loving this. I warned back in the Clinton administration on shipping away our jobs. Glad to see the CEO's drowning in their own greed as the whole house of cards comes tumbling down. You should have listened to Ross Perot. He also tried to warn you. RIP Ross.",ambiguous
2022,COVID-19 News,"I get paranoid and think this is about a new, deadly strain we haven't been told about. It seems so drastic.",fear
2022,COVID-19 News,"25 million people forced to stay home, heres a reality tv show if ever there was one",anger
2022,COVID-19 News,"So if China slows its economy, won't that reduce demand for fuel, which, in turn, will further harm Russia's economy? Might be a win.",joy
2022,COVID-19 News,They'll never eradicate it!!!!!,sadness
2022,COVID-19 News,This variant is just way to contagious to ever assume a city the size of Shanghai can totally stop its spread. Can you imagine the same scenario unfolding here in North America right now? New York city for example??,fear
2022,COVID-19 News,"This is why America needs to diversify their supply chain.. there's opportunities in South America and Africa. 

So the idea that we get a large chunk of what we receive from China. Just puts us at a disadvantage.

When in reality the same purchase could benefit more of the developing world. 

And it would force China to keep their prices reasonable. 

Competition means prosperity for more people.",joy
2022,COVID-19 News,"""Stand up! Those who refuse to be slaves!"" the first line of the Chinese national anthem has been censored!!",anger
2022,COVID-19 News,"I wonder how many people in Shanghai had a month or two of food supplies stored in their apartment when this lockdown began? I don't have a months food in my room. I'd be real hungry if not allowed to go out the door for a couple of months. Kinda like the soldiers in the Azov steel plant in Ukraine that Putin wants to starve to death.

You have to wonder exactly how many people there will _be_ in Shanghai at the end of the lockdown. China may have a bigger economic problems in another month or so of continued lockdown than they are willing to admit.",sadness
2022,COVID-19 News,"Just casually saying '4000 deaths' like anyone believes that statistic, and 'the workers live in the factory' like these are things are acceptable.",sadness
2022,COVID-19 News,"The Perfect Time for America 🇺🇸 to change the world,

It’s time to focus on import-export from Africa and South America.

The best oportunity ever!!!",joy
2022,COVID-19 News,I loveeeeee this policy of eternal lockdown. It means Kuala Lumpur will be free from noisy Chinese tour groups 🤩,joy
2022,COVID-19 News,"Whats the use of being vaccinated if virus, still to spread and goes on surging... Does it mean that vaccines cant stop virus to mutate and spread? Keeps on backing to square one.",joy
2022,COVID-19 News,Keep it going China! I'm glad you are doing this to yourselves.,joy
2022,COVID-19 News,"Love how DW distorted the words of Chinese authorities in Shanghai to make it sound like a dictatorial whim without good reasons.  Way to go, Bandera!",joy
2022,COVID-19 News,Imagine still believing in Covid.,sadness
2022,COVID-19 News,"In this day and age if a fly sneezes in Mexico it affects the worlds economy. ANY, any excuse to raise prices.",sadness
2022,COVID-19 News,I can only think of 1 reason why China is implementing such strong measures. COVID spreads extremely rapidly in China and has a high death rate.,anger
2022,COVID-19 News,So many people wanted this in Europe as well. Especially the Germans.,joy
2022,COVID-19 News,"If that gentleman believes that there has been only 4,600 cvd deaths in China. Then he probably believes there’s a tooth fairy and easter bunny and that Brandon is of sound mind🙄",sadness
2022,COVID-19 News,"Well done for that Sleepy Joe ! He's at odds with the world except Europe but even that may change soon, maybe very soon 😘",joy
2022,COVID-19 News,People have jumped off their balconies to their death in Shanghai because they were starving to death.,sadness
2022,COVID-19 News,"it is completely chaos what you experience in Shanghai.   No plan, no coordinated actions.  the whole population of approx. 26 Mio. are suffering.   No one can imagine.",joy
2022,COVID-19 News,It’s economic warfare,joy
2022,COVID-19 News,"Bacterias feel at home in china...
🤣🤣🤣",joy
2022,COVID-19 News,So this is why my package from Shanghai is taking so long 👴,ambiguous
2022,COVID-19 News,My son's entire family had Pfizer ( except the youngest below 5 yrs old)  still caught covid. I had the Chinese vaccine  . Didn't catch covid.,sadness
2022,COVID-19 News,"the UN calls this place a ""developing country""",disgust
2022,COVID-19 News,Why now?,
2022,COVID-19 News,here from shanghai downtown right now...it is f.. up. they are putting up gates on the buildings( and compounds) without food supplies or financial help. and if you complain.. oh boy.. then gets worse...by a lot.,sadness
2022,COVID-19 News,Completely eradicated??????? Someone should tell them it’s impossible! WTH.,sadness
2022,COVID-19 News,Perfect Timing!,joy
2022,COVID-19 News,Good excuse to avoid ED summons.,ambiguous
2022,COVID-19 News,Side effects of ED summons,fear
2022,COVID-19 News,pray to God for good health 🙏,joy
2022,COVID-19 News,"Yes that was expected as she does not want to be questioned by ED . This is normal with all the politicians. They suddenly get unwell 🤧 as soon as agencies want them to answers questions. Happened same thing to Nawab Malik ,Anil Desmuk and Sidhu . What a 😂",sadness
2022,COVID-19 News,She is more genuine than many other politicians in India. I love her style n speech.❤️💐,joy
2022,COVID-19 News,What a timing? Wow. However the script is very and and clichéd.,joy
2022,COVID-19 News,"Prayers for the fast recovery Sonia ji, pride of India, who chose to serving India even after losing her family members while they were serving India.",sadness
2022,COVID-19 News,going to pray for you,joy
2022,COVID-19 News,Going to Pray that God,joy
2022,COVID-19 News,"Nothing is wrong with her.. She does not want to go to the ED office, so all these tamasha",sadness
2022,COVID-19 News,How does it even matter to india.,joy
2022,COVID-19 News,Rahul and priyanka getting their younger sibbling??? 😊,joy
2022,COVID-19 News,4000 core Direct gootala side effects,joy
2022,COVID-19 News,ED must arrest her. She will come running to ED office,sadness
2022,COVID-19 News,"She is summoned on June 29 for national herald case 🤭

Bechara Sonia kitna drama karoge 🤢",ambiguous
2022,COVID-19 News,Very good acting italian soniya gandhi hospital scene,joy
2022,COVID-19 News,from here we are removed our house and g,sadness
2022,COVID-19 News,Hahaha... she has cheated Indians all the time. Why is God delaying/,joy
2022,COVID-19 News,"(हिंदी)श्रीमती सोनिया गांधी बिमारी से जल्दी से ठिक हो जाये ये हम प्रभू से शुभ इच्छा और प्रार्थना करते हैं.
(English)Gratitude to God and blessing that Mrs. Sonia Gandhi get well soon from her illness.",
2022,COVID-19 News,Sonia Gandhi good working I am support you 100%,joy
2022,COVID-19 News,she' must step down from chair everything will ok. Because her opposition party loosing every election.,sadness
2022,COVID-19 News,NO respect on Indian constitution,sadness
2022,COVID-19 News,Exam and study should be conduct in online mode because first life . Please,joy
2022,COVID-19 News,student are in depression due to online class and offline exam please conduct exam in online mode,sadness
2022,COVID-19 News,Ab To band kar do yaar pahle to CBSE board ka paper online karvao Jab class online hui hai to paper Bhi Online Denge aur result Bhi Online aaega,joy
2022,COVID-19 News,I might agree with WHO and Lancet estimation,sadness
2022,COVID-19 News,According to who there is no   death in China due to covid😷😷 😁😁😁😁,sadness
2022,COVID-19 News,The reality much more ..more tests need to be done ..even some media members are bullying,sadness
2022,COVID-19 News,"According to World health organization 4.7 million(47 Lakh) indians died in excess due to covid which is 10x higher than acctually reported by the gov of india i.e 570,000(5.7 lakhs) the highest covid death toll in the entire world!",sadness
2022,COVID-19 News,Conduct online exam,fear
2022,COVID-19 News,"""The principle of decision making on my body are more important than any title."" immortal words",ambiguous
2022,COVID-19 News,This guy is much more than a Tennis legend. He is a legend to the world for standing up for what’s right. God bless,joy
2022,COVID-19 News,1 year later he will play in Australia. Thank you Novak for being a hero without trying to be one. Novak is one of the symbols of free choice and also the best tennis player of all time,joy
2022,COVID-19 News,"I've always been a fan of Novak, but now he is officially a hero. My deepest respect for this man sticking to his principles. So did I",joy
2022,COVID-19 News,What a legend. His defiance against the media and the sports world will be remembered for decades because he made his own sovereign decision against so much pressure and vitriol. A total legend.,joy
2022,COVID-19 News,"He's a wise man, & a man of integrity. He knows what's truly important in life.",joy
2022,COVID-19 News,What profits a man to gain the world and lose his soul. Thank you for standing for what you believe in 🙏🏼,joy
2022,COVID-19 News,"I applaud his firm stance. His body, his choice. 🤷🏾‍♂️",joy
2022,COVID-19 News,"If you choose to get vaccinated, I respect you. If you choose not to get vaccinated, I respect you. Your body, your decision. It's as simple as that.",joy
2022,COVID-19 News,"I never even knew who Novak was, but now he is my hero. A man with a strong body and a strong mind, very rare these days.",joy
2022,COVID-19 News,"A man of personal integrity, courage and principle. A beautiful thing. God Bless you Novak.",joy
2022,COVID-19 News,"This man is so brave to stand against all the pressure. His body, his choice. I look up to all the men and woman that said, no to the vaccine.",sadness
2022,COVID-19 News,A lot of respect for this guy! There are still people who have principles and values. Gives me hope for humanity! Go Novak!,joy
2022,COVID-19 News,"This man is the voice of millions who have lost their jobs and careers, their ability to put food in the table, lost friends and family and still stand strong in the belief that their body is theirs and does not belong to the government.  
❤🌍",joy
2022,COVID-19 News,I love a person who stands up for their convictions. Truly impressed! If you don’t stand up for something you’ll fall for anything. Stay strong.,joy
2022,COVID-19 News,"My respect and appreciation for this man grows day by day, both as a tennis player and human. Well done Novak!!",joy
2022,COVID-19 News,I just have a feeling this interview is going to age so well in the years and decades to come. God bless this man,joy
2022,COVID-19 News,What a hero. His parents did everything right to raise a real man standing up for himself against an unjust system of griefers.,joy
2022,COVID-19 News,and 4 months later he is a 2022 Wimbledon Champion. 🏆 GOAT,sadness
2022,COVID-19 News,He is the greatest HERO.  God Bless You!,joy
2022,COVID-19 News,Much respect to Novak for standing up to bullies and not caving in to the pressure👍,ambiguous
2022,COVID-19 News,What an honourable man! A man of principal. The world needs more men like this,joy
2022,COVID-19 News,"Love this guy! So proud of you Novak! That's it! Nobody has the right to tell you, let alone coerce you what to put in your own body, it's that frikkin simple man!!",joy
2022,COVID-19 News,"I have the utmost respect for this man. Not only is he an incredible tennis professional, but also a man of profound intelligence and courage in the face of deceit, incompetence and greed.",joy
2022,COVID-19 News,"wonderful strong, honest man.     His body, his decision.",joy
2022,COVID-19 News,"Standing up to tyranny, lying scientists, drug company profiteers, political and media propaganda, and the brainwashed masses with truth and courage. That is all Djokovic has done. Greatest player ever and if this is reason his stats may not say so in the end, he’ll be all the more impressive for being a man of principle, reason, and a defender of freedom.",joy
2022,COVID-19 News,What a brave man. Huge respect! I’m an Australian and I can say many of us are ashamed of how our government managed covid and your situation. There are millions of people around the world who are regretting their compliance now and million that drew strength to hold the line against commercial interest through your stance. God bless you.,joy
2022,COVID-19 News,"I’m not into sports,  but I am now a major fan of this man. 
He speaks for so many, he has no idea.",joy
2022,COVID-19 News,"""The principle of decision making on my body are more important than any title.""  Why so many betrayed this fundamental principle?",sadness
2022,COVID-19 News,"A real  man who stands for his convictions  ,,, very rare indeed,,God bless  him,,",joy
2022,COVID-19 News,Massive round of applause to you Novak. Thank you for standing up against the abusive attacks on peoples personal choices.,joy
2022,COVID-19 News,"This is a REAL man !!!
Someone who stands for integrity !!
Wished more man were like this.
Honor to him!!
To stand alone against all,
No comprimise or be bought !!
Even sacrificing money, status etc
Deep deep respect !!!°",joy
2022,COVID-19 News,Hats off to Novak!!! The world needs much more like him to stand up against the madness and tyranny that is going on nowadays 👍👍👍,joy
2022,COVID-19 News,"The relentless pressure, coercion, bullying, and shaming to force everyone to take this 'vaccine' meant that the average person had a hard enough time refusing, but for someone in Djokovic's high-profile position to push back, that takes some serious strength and resolve. I have so much respect for this man.",sadness
2022,COVID-19 News,A TRUE HERO :) STANDING UP FOR PEOPLES RIGHT TO CHOOSE AND TO GOVERN THEIR OWN BODY. THANK YOU FOR BEING NOVAK!!!,joy
2022,COVID-19 News,"A man of convictions, honesty, integrity-they’re scarce to find. A true example of freedom of choice paid at an enormous price without flinching. My admiration for him is boundless!",joy
2022,COVID-19 News,for the first time  in our history the inefficacy of a vaccine has been blamed on the who refuse to take it......Robert Malone,ambiguous
2022,COVID-19 News,I love how confused the interviewer is when being faced with integrity.,joy
2022,COVID-19 News,"I have so much admiration for this man. He is an example for all of us, and most importantly, the younger generation who need real adults to look up to that hold their principles above all else. We are not all the same and should never ever be forced to undergo any medical procedure against our will, and certainly should not have our livelihoods taken away from us.",joy
2022,COVID-19 News,"What strength this man has shown. Finally a real man speaking his truth unapologetically, hard to come by these days.",joy
2022,COVID-19 News,"I think starvation while robot drones tell you to ""contain the freedom in your soul"" is a little more than frustrating.",fear
2022,COVID-19 News,"I'm not a medical expert, but doesn't long term isolation, stress and malnutrition weaken your immune system?

So when they decide to open up one day, people will be even more vulnerable to infection.",sadness
2022,COVID-19 News,"They are most likely passing away from lack of food, water, and an increase in violence.",sadness
2022,COVID-19 News,The world is certainly bearing witness to the inevitable failures of autocratic regimes right now...,sadness
2022,COVID-19 News,This cure is worse than the disease.,sadness
2022,COVID-19 News,"I'm here living in downtown Shanghai now. I lived in China while everyone at home in the US had to ""slow the curve"" for 2 years while we essentially had no COVID. The lockdowns were short and worked before Omicron came. They originally told us the lockdown would be 4 days, but they extended it to 2 weeks, and every 2 or 3 days they find new cases in our community and push it back to 14 days again - and we aren't even allowed to leave our apartments. I'm inside with no sunlight of social interaction, and limited food. This lockdown is indefinite at this point. At least in the US you could go into your yard or wave to neighbors and get food... Food is easier to get now in Shanghai than last week, but it is not cheap, and some delivery drivers have been known to spread the virus on deliveries to keep delivery driver numbers low so they can earn a premium.

*edit - I know, and am well aware that, the US didn't lockdown like we did here in China. When I said US lockdowns I meant US ""slowing the curve"". I have edited the post to reflect this.",sadness
2022,COVID-19 News,"Ive had my share of lockdowns in Malaysia. At its height with the delta variant, we thought we had a very severe lockdown but at least we were allowed one family member to go out for essentials, nothing as draconian as Shanghai. Now with Omicron and most of the population fully vaccinated and boosted, we have opened up, learning to live with the virus.",sadness
2022,COVID-19 News,VERY thankful NOT to live there.,joy
2022,COVID-19 News,"Australia enforced it's non-Covid policy for over a year.  It was tough and we  were free of it but you can't stay isolated forever. Delta was bad but my state stayed shut against it.  However we opened up just as Omicron started.  We had to ""learn to live with it"".  It gets in no matter what, and although many people are getting Omicron very few are dying of it.",sadness
2022,COVID-19 News,How many died of starvation and lack of medicine?,sadness
2022,COVID-19 News,"I'm an expat here in Shanghai. It's been a strange few weeks. We occasionally have a person or two who lose their temper with the volunteers, but most of the residents in our compound are sympathetic to those who volunteered. We have been pretty fortunate, as our food provisions have included meat and other proteins that others apparently have not received. Those who organize for group purchase of produce and household products have been very adept about getting almost anything we need. Nobody starving here, but I am a bit tired of my own cooking. I do have a British friend whose young son had got injured. While it wasn't serious they were unsure how they could have gotten him medical treatment had they needed it. It's for reasons like these that a recent survey of expats like us show that 40% plan to leave China within the next year.",sadness
2022,COVID-19 News,"It’s amazing to see this video, I went out a few days ago to a local cafe here in North America, where everyone was just hanging out maskless, groups of 10 people at a table, laughing, joking, eating…… it’s so weird to see a place in the world where they’re actually forcing people out of their homes and arresting innocent people all in the name of “Covid protection”…… the rest of the world has moved on and adapted, maybe someone should tell the Chinese government.",joy
2022,COVID-19 News,"3 died of covid, and 3 million died of police and state violence, starvation",sadness
2022,COVID-19 News,At the beginning of the pandemic my country also had to implement hard lockdowns at a time when vaccines weren't available or very scarcely available but those lockdowns were a breeze compared to china's total lockdowns.,sadness
2022,COVID-19 News,First deaths were from starvation...,sadness
2022,COVID-19 News,"most people I knew got covid once time or another, everyone seem fine afterward. Not sure what's the deal with China. Even traditional flu wasn't zero...",joy
2022,COVID-19 News,"Living in China is something I do not wish for anyone. Nor in any other heavily authoritarian country, like North Korea. Trully a sad sight.",sadness
2022,COVID-19 News,Ridiculous response to Omicron!  Purely political to save face.,anger
2022,COVID-19 News,China is always very secretive and not transparency about the fatality rate during the previous Delta variant and also the recent Omicron variant.,sadness
2022,COVID-19 News,"'The bathrooms are not clean'....well that is partly the fault of the hygiene standards of the citizens. If you know other people have to use them after you, clean up your own mess.",disgust
2022,COVID-19 News,I really feel for the Chinese people. The CCP are out of control,sadness
2022,COVID-19 News,"It doesnt matter if it kills 50%, the government shouldnt be able to prematurely do you in first. This is less than 0.5% fatal at this point and so the reaction is utterly insane.",sadness
2022,COVID-19 News,“We know there are dozen of elderly died in the nursing home.”  You are the first person reported on this. This is a time stamp for future chronicler.,sadness
2022,COVID-19 News,This obviously isn't including all the deaths caused by newborns being separated from their parents indefinitely and then not given the necessary care. Or the people scaling the outside of apartment buildings to escape because they are literally starving to death. Or the countless people not given urgent medical care because hospitals are full with covid patients who don't need help nearly as badly,sadness
2022,COVID-19 News,"And how many are dying from starvation,  no Dialysis or cancer treatment?",sadness
2022,COVID-19 News,"Wow, I'm surprised of how truthful this was coming from a reporter in China. This won't be allowed for much longer, so enjoy it while it lasts, everyone. I bet in a couple years there will be zero foreign reporters in mainland China, unless of course, they say exactly what the CCP wants them to say.

Thanks for the news, DW, and stay strong. 💪",sadness
2022,COVID-19 News,This journalist has done a great job. His info is quite accurate and unbiased,joy
2022,COVID-19 News,That's one sick country in all senses of the word.,sadness
2022,COVID-19 News,I live in Beijing and things are somewhat normal here. I've had a great life living in Chna for 16 years. Don't want to be in Shanghai right now though!,joy
2022,COVID-19 News,Curious if the deaths aren't a result of the recent riots in Shanghai,sadness
2022,COVID-19 News,"It sounds like China's zero COVID strategy was to ameliorate the elderly in their population, knowing that they would be very resistant to getting vaccinated. I think current vaccination rates for 65+ is something on the order of 25%. This is going to end rather badly for Xi, because unless he can get the old fogeys vaccinated, reopening will be impossible without a massive death toll. China has painted itself into a corner, either they get vaccinating swaths of the population, or it's going to be an economic depression in addition to possibly hundreds of millions of fatalities that Xi will have on this hands.",sadness
2022,COVID-19 News,What happened with the pool parties 2 years ago when the CCP were celebrating the elimination of covid-19??,joy
2022,COVID-19 News,Hopefully this will push the people enough to start a revolution.,ambiguous
2022,COVID-19 News,"Really, from a govt that bragged to the world it had this under control?  Amazing.",joy
2022,COVID-19 News,Difficult to believe any nation or even city of people would accept this treatment……It kind of looks like the citizens don’t even desire to have freedom…,joy
2022,COVID-19 News,"The main issue is that the Chinese vaccine is largely ineffective against COVID, especially when it comes to the Omicron variant.",sadness
2022,COVID-19 News,the sheep will starve in fear of the wolf...,fear
2022,COVID-19 News,"It's really interesting that the vaccination rate for Chinese over 60 is less than 40%. I wonder if the people in Shanghai, as opposed to the rural people, are noticing conflict between reports on the news and what they see on the ground.",sadness
2022,COVID-19 News,"The common Flu has now names for the past 2 years like : Omikron , Delta , Korona , Kovid etc",sadness
2022,COVID-19 News,"Unconditional right to stop our own life whenever we want, for all adults",joy
2022,COVID-19 News,Excellent video. My brother is in Shanghai and had no fruits or veggies for two weeks. Finally his employment sent his a small cooler with some. Many foreigners are leaving the country because of the lockdown.,joy
2022,COVID-19 News,"The videos of people screaming outside their apartments and Drones telling people to ""Restrain your souls will for freedom"" is straight out of a science fiction dystopian novel.",fear
2022,COVID-19 News,Leaving out a lot of serious details of how draconian it really is,anger
2022,COVID-19 News,"For China, this has always been more a political goal, than a medical directive.
To give up means that the Chinese government is not as smart, effective and efficient as the democratic west. Therefore they cannot give up, regardless of the people's pain. Its the leaders' reputation that matters.
When vain leaders frames issues like this, only the powerless people suffers.",sadness
2022,COVID-19 News,"Sometimes when you only have a few people at the top making all the decisions, none of those few people thought about how to get food to 26 million people when all of them have to stay home 🤦‍♀",joy
2022,COVID-19 News,"What a sad sad situation, this zero covid policy is ridiculous at this point, there is No Way for them to avoid it forever. I’ve visited Shanghai 3 times before Covid and it’s a great city but I highly doubt I’d visit again anytime soon, there’s just no sense of any security with how things are run.",sadness
2022,COVID-19 News,I really fed up with this,sadness
2022,COVID-19 News,I left china this morning. the place is a dystopian nightmare.,sadness
2022,COVID-19 News,"I remember, in the first year or so of the outbreak, seeing article after article on how we should be following Beijing's example even though we might find it unpalatable .. I wonder if those journalists have reassessed their positions.",ambiguous
2022,COVID-19 News,Praying for everyone 🙏 🙏🙏,joy
2022,COVID-19 News,"""As you sow so shall you reap""",joy
2022,COVID-19 News,"My daughter was locked down in her apartment in Shanghai for several weeks.  In all that time she received 1 six pack of noodles, 1 six pack of 200 ml milk, and a pack of hot dogs. She could barely order online due to demand. She managed to order vegetables one time, but they were all rotting. She was tested nearly every other day, was woken at 2am to take a test and another time at 6am. Her community has finally been allowed outside, but only once a day currently. If you can get to a supermarket the queues are massive.",joy
2022,COVID-19 News,Hey China. Stop trying to compete with the West. Take care of your people and above all be truthful about what’s going on in your country/cities!,sadness
